datetime,count
24-01-2011 09:00,194.78868
24-01-2011 10:00,113.56885
24-01-2011 11:00,125.6867
24-01-2011 12:00,126.6709
24-01-2011 13:00,129.62636
24-01-2011 14:00,133.58768
24-01-2011 15:00,142.87665
24-01-2011 16:00,184.44463
24-01-2011 17:00,323.5941
24-01-2011 18:00,285.15344
24-01-2011 19:00,193.41798
24-01-2011 20:00,138.23836
24-01-2011 21:00,137.77936
24-01-2011 22:00,52.16478
24-01-2011 23:00,34.284973
25-01-2011 00:00,20.429668
25-01-2011 01:00,12.846246
25-01-2011 02:00,12.7687
25-01-2011 04:00,2.4797919
25-01-2011 05:00,5.7615128
25-01-2011 06:00,65.49621
25-01-2011 07:00,138.18666
25-01-2011 08:00,301.1907
25-01-2011 09:00,141.09875
25-01-2011 10:00,120.15224
25-01-2011 11:00,123.01124
25-01-2011 12:00,99.50453
25-01-2011 13:00,117.93022
25-01-2011 14:00,105.0521
25-01-2011 15:00,98.82947
25-01-2011 16:00,145.82558
25-01-2011 17:00,290.45685
25-01-2011 18:00,269.49707
25-01-2011 19:00,212.86554
25-01-2011 20:00,154.76445
25-01-2011 21:00,160.94826
25-01-2011 22:00,106.048805
25-01-2011 23:00,33.358215
26-01-2011 00:00,14.761438
26-01-2011 01:00,25.129509
26-01-2011 02:00,14.12723
26-01-2011 05:00,6.7173185
26-01-2011 06:00,77.26422
26-01-2011 07:00,95.85231
26-01-2011 08:00,186.69704
26-01-2011 09:00,35.71255
26-01-2011 10:00,103.80515
26-01-2011 11:00,104.92561
26-01-2011 12:00,106.93944
26-01-2011 13:00,110.64307
26-01-2011 14:00,107.17139
26-01-2011 15:00,81.95259
26-01-2011 16:00,152.92302
26-01-2011 17:00,140.5986
27-01-2011 16:00,206.16081
27-01-2011 17:00,309.55756
27-01-2011 18:00,274.59857
27-01-2011 19:00,172.78435
27-01-2011 20:00,128.06302
27-01-2011 21:00,138.98703
27-01-2011 22:00,101.96985
27-01-2011 23:00,45.711086
28-01-2011 00:00,17.80311
28-01-2011 01:00,24.698195
28-01-2011 02:00,16.901485
28-01-2011 03:00,3.4713614
28-01-2011 05:00,3.0331128
28-01-2011 06:00,69.66524
28-01-2011 07:00,137.96515
28-01-2011 08:00,280.10648
28-01-2011 09:00,125.46673
28-01-2011 10:00,132.74005
28-01-2011 11:00,133.24062
28-01-2011 12:00,144.23372
28-01-2011 13:00,140.19293
28-01-2011 14:00,159.66838
28-01-2011 15:00,124.373665
28-01-2011 16:00,155.81801
28-01-2011 17:00,309.73764
28-01-2011 18:00,277.76044
28-01-2011 19:00,194.1011
28-01-2011 20:00,156.08775
28-01-2011 21:00,130.5879
28-01-2011 22:00,88.82424
28-01-2011 23:00,45.99519
29-01-2011 00:00,142.03316
29-01-2011 01:00,126.50136
29-01-2011 02:00,110.349144
29-01-2011 03:00,73.48292
29-01-2011 04:00,15.019962
29-01-2011 06:00,19.453762
29-01-2011 07:00,94.880684
29-01-2011 08:00,104.365814
29-01-2011 09:00,139.72435
29-01-2011 10:00,237.94144
29-01-2011 11:00,247.44798
29-01-2011 12:00,288.20062
29-01-2011 13:00,323.10822
29-01-2011 14:00,304.48883
29-01-2011 15:00,229.70341
29-01-2011 16:00,257.7447
29-01-2011 17:00,297.09808
29-01-2011 18:00,211.41386
29-01-2011 19:00,100.4023
29-01-2011 20:00,106.265015
29-01-2011 21:00,111.16004
29-01-2011 22:00,74.47524
29-01-2011 23:00,84.56569
30-01-2011 00:00,106.72888
30-01-2011 01:00,128.10097
30-01-2011 02:00,136.29373
30-01-2011 03:00,66.17159
30-01-2011 04:00,15.586599
30-01-2011 05:00,22.735191
30-01-2011 07:00,87.042076
30-01-2011 08:00,131.42485
30-01-2011 09:00,111.93648
30-01-2011 10:00,285.51245
30-01-2011 11:00,385.09256
30-01-2011 12:00,366.03833
30-01-2011 13:00,367.11426
30-01-2011 14:00,360.4115
30-01-2011 15:00,407.26337
30-01-2011 16:00,401.52454
30-01-2011 17:00,273.7712
30-01-2011 18:00,242.19743
30-01-2011 19:00,151.58969
30-01-2011 20:00,134.22466
30-01-2011 21:00,136.36855
30-01-2011 22:00,93.40503
30-01-2011 23:00,88.98625
31-01-2011 00:00,20.645456
31-01-2011 01:00,26.75786
31-01-2011 02:00,26.814907
31-01-2011 03:00,9.90319
31-01-2011 04:00,9.039802
31-01-2011 05:00,8.382275
31-01-2011 06:00,92.56919
31-01-2011 07:00,164.51129
31-01-2011 08:00,324.73804
31-01-2011 09:00,175.13225
31-01-2011 10:00,149.214
31-01-2011 11:00,149.8437
31-01-2011 12:00,152.84053
31-01-2011 13:00,124.00952
31-01-2011 14:00,140.93158
31-01-2011 15:00,159.63188
31-01-2011 16:00,251.95468
31-01-2011 17:00,252.13487
31-01-2011 18:00,259.86005
31-01-2011 19:00,230.75987
31-01-2011 20:00,178.08205
31-01-2011 21:00,133.74562
31-01-2011 22:00,103.34598
31-01-2011 23:00,84.64012
20-02-2011 00:00,76.38476
20-02-2011 01:00,56.75906
20-02-2011 02:00,69.33565
20-02-2011 03:00,36.20032
20-02-2011 04:00,-0.32116437
20-02-2011 06:00,4.0550222
20-02-2011 07:00,15.885443
20-02-2011 08:00,77.627716
20-02-2011 09:00,52.37568
20-02-2011 10:00,126.739975
20-02-2011 11:00,249.16492
20-02-2011 12:00,343.54926
20-02-2011 13:00,451.1107
20-02-2011 14:00,334.73187
20-02-2011 15:00,367.95703
20-02-2011 16:00,333.245
20-02-2011 17:00,206.12126
20-02-2011 18:00,194.63185
20-02-2011 19:00,87.87741
20-02-2011 20:00,119.25923
20-02-2011 21:00,111.83927
20-02-2011 22:00,45.17747
20-02-2011 23:00,48.08596
21-02-2011 00:00,62.45615
21-02-2011 01:00,44.139034
21-02-2011 02:00,32.95814
21-02-2011 03:00,15.796997
21-02-2011 04:00,2.9520805
21-02-2011 05:00,4.346468
21-02-2011 06:00,39.95016
21-02-2011 07:00,148.50899
21-02-2011 08:00,181.97139
21-02-2011 09:00,150.47809
21-02-2011 10:00,224.36015
21-02-2011 11:00,243.38953
21-02-2011 12:00,208.77153
21-02-2011 13:00,182.43037
21-02-2011 14:00,183.4619
21-02-2011 15:00,190.70639
21-02-2011 16:00,156.22661
21-02-2011 17:00,220.55748
21-02-2011 18:00,167.39046
21-02-2011 19:00,77.42721
21-02-2011 20:00,53.43527
21-02-2011 21:00,65.59162
21-02-2011 22:00,62.75568
21-02-2011 23:00,46.583595
22-02-2011 06:00,25.278032
22-02-2011 07:00,74.55736
22-02-2011 08:00,246.18944
22-02-2011 09:00,104.81694
22-02-2011 10:00,77.002686
22-02-2011 11:00,90.296715
22-02-2011 12:00,101.59367
22-02-2011 13:00,108.63377
22-02-2011 14:00,111.399826
22-02-2011 15:00,114.22038
22-02-2011 16:00,140.97852
22-02-2011 17:00,294.9576
22-02-2011 18:00,234.80232
22-02-2011 19:00,249.77318
22-02-2011 20:00,152.68974
22-02-2011 21:00,161.21431
22-02-2011 22:00,119.46191
22-02-2011 23:00,55.48138
23-02-2011 00:00,9.715407
23-02-2011 01:00,8.900489
23-02-2011 02:00,3.7402623
23-02-2011 03:00,-1.6833315
23-02-2011 05:00,4.8954554
23-02-2011 06:00,68.966034
23-02-2011 07:00,189.95915
23-02-2011 08:00,365.0944
23-02-2011 09:00,169.30812
23-02-2011 10:00,94.13126
23-02-2011 11:00,110.26982
23-02-2011 12:00,108.77766
23-02-2011 13:00,115.46067
23-02-2011 14:00,126.787704
23-02-2011 15:00,116.08303
23-02-2011 16:00,122.9236
23-02-2011 17:00,310.34943
23-02-2011 18:00,287.28757
23-02-2011 19:00,215.46342
23-02-2011 20:00,136.9972
23-02-2011 21:00,94.97517
23-02-2011 22:00,100.89432
23-02-2011 23:00,68.20482
24-02-2011 00:00,8.897785
24-02-2011 01:00,20.468838
24-02-2011 02:00,10.933425
24-02-2011 03:00,1.5476525
24-02-2011 05:00,8.893707
24-02-2011 06:00,62.440678
24-02-2011 07:00,183.3586
24-02-2011 08:00,382.5081
24-02-2011 09:00,105.05098
24-02-2011 10:00,83.55287
24-02-2011 11:00,94.09825
24-02-2011 12:00,97.05454
24-02-2011 13:00,64.832565
24-02-2011 14:00,77.61438
24-02-2011 15:00,75.10247
24-02-2011 16:00,113.71766
24-02-2011 17:00,331.57373
24-02-2011 18:00,253.23323
24-02-2011 19:00,169.1634
24-02-2011 20:00,120.21622
24-02-2011 21:00,60.906315
24-02-2011 22:00,21.633884
24-02-2011 23:00,38.406258
25-02-2011 00:00,16.885664
25-02-2011 01:00,10.695951
25-02-2011 02:00,3.4349167
25-02-2011 03:00,6.0892515
25-02-2011 05:00,12.765193
25-02-2011 06:00,75.44062
25-02-2011 07:00,197.45587
25-02-2011 08:00,290.92908
25-02-2011 09:00,41.06454
25-02-2011 10:00,66.21835
25-02-2011 11:00,78.13577
25-02-2011 12:00,65.54329
25-02-2011 13:00,79.50607
25-02-2011 14:00,87.51508
25-02-2011 15:00,62.924137
25-02-2011 16:00,160.16711
25-02-2011 17:00,326.46115
25-02-2011 18:00,333.5559
25-02-2011 19:00,229.07246
25-02-2011 20:00,94.377365
25-02-2011 21:00,151.90771
25-02-2011 22:00,105.900345
25-02-2011 23:00,48.221447
26-02-2011 00:00,98.42122
26-02-2011 01:00,98.36638
26-02-2011 02:00,89.65175
26-02-2011 03:00,53.87481
26-02-2011 04:00,16.267958
26-02-2011 05:00,14.916893
26-02-2011 06:00,23.815058
26-02-2011 07:00,87.50493
26-02-2011 08:00,157.55264
26-02-2011 09:00,110.16162
26-02-2011 10:00,269.03726
26-02-2011 11:00,386.65326
26-02-2011 12:00,352.8999
26-02-2011 13:00,303.87524
26-02-2011 14:00,244.49966
26-02-2011 15:00,265.1291
26-02-2011 16:00,217.31862
26-02-2011 17:00,259.52405
26-02-2011 18:00,220.6248
26-02-2011 19:00,98.06192
26-02-2011 20:00,86.50146
26-02-2011 21:00,68.3618
26-02-2011 22:00,51.35771
26-02-2011 23:00,83.55606
27-02-2011 00:00,103.40767
27-02-2011 01:00,89.734665
27-02-2011 02:00,96.69798
27-02-2011 03:00,58.77779
27-02-2011 04:00,13.121063
27-02-2011 06:00,27.30235
27-02-2011 07:00,72.85095
27-02-2011 08:00,135.51042
27-02-2011 09:00,198.55777
27-02-2011 10:00,286.20618
27-02-2011 11:00,383.13464
27-02-2011 12:00,480.82312
27-02-2011 13:00,567.01807
27-02-2011 14:00,488.7148
27-02-2011 15:00,441.8237
27-02-2011 16:00,381.0476
27-02-2011 17:00,281.252
27-02-2011 18:00,234.90752
27-02-2011 19:00,185.73625
27-02-2011 20:00,187.2933
27-02-2011 21:00,103.93387
27-02-2011 22:00,122.816284
27-02-2011 23:00,111.54756
28-02-2011 00:00,11.212061
28-02-2011 01:00,35.086407
28-02-2011 03:00,4.951579
28-02-2011 05:00,20.732672
28-02-2011 06:00,93.346
28-02-2011 07:00,230.56859
28-02-2011 08:00,383.47076
28-02-2011 09:00,117.00549
28-02-2011 10:00,104.52052
28-02-2011 11:00,18.019005
28-02-2011 12:00,14.622257
28-02-2011 13:00,116.176575
28-02-2011 14:00,90.065254
28-02-2011 15:00,111.40705
28-02-2011 16:00,117.976654
28-02-2011 17:00,410.5681
28-02-2011 18:00,519.42224
28-02-2011 19:00,60.801445
28-02-2011 20:00,45.170406
28-02-2011 21:00,94.861786
28-02-2011 22:00,57.59203
28-02-2011 23:00,20.216059
20-03-2011 00:00,84.32579
20-03-2011 01:00,45.646084
20-03-2011 02:00,48.595932
20-03-2011 03:00,41.907528
20-03-2011 04:00,5.9224353
20-03-2011 05:00,2.5527942
20-03-2011 06:00,5.926645
20-03-2011 07:00,33.599415
20-03-2011 08:00,53.976566
20-03-2011 09:00,103.622185
20-03-2011 10:00,352.18817
20-03-2011 11:00,354.07043
20-03-2011 12:00,426.9145
20-03-2011 13:00,533.1297
20-03-2011 14:00,529.2619
20-03-2011 15:00,431.75623
20-03-2011 16:00,473.1435
20-03-2011 17:00,250.74684
20-03-2011 18:00,165.86467
20-03-2011 19:00,75.79498
20-03-2011 20:00,68.65899
20-03-2011 21:00,53.697464
20-03-2011 22:00,43.547085
20-03-2011 23:00,64.74273
21-03-2011 00:00,9.262377
21-03-2011 01:00,12.573202
21-03-2011 02:00,8.680853
21-03-2011 03:00,3.725695
21-03-2011 05:00,22.460514
21-03-2011 06:00,24.97969
21-03-2011 07:00,43.759388
21-03-2011 08:00,255.91136
21-03-2011 09:00,142.49176
21-03-2011 10:00,80.504295
21-03-2011 11:00,75.46594
21-03-2011 12:00,77.18089
21-03-2011 13:00,78.616486
21-03-2011 14:00,83.77307
21-03-2011 15:00,89.69852
21-03-2011 16:00,180.7393
21-03-2011 17:00,317.11682
21-03-2011 18:00,336.96936
21-03-2011 19:00,223.78847
21-03-2011 20:00,210.60182
21-03-2011 21:00,121.90062
21-03-2011 22:00,86.18419
21-03-2011 23:00,69.50781
22-03-2011 00:00,27.826296
22-03-2011 01:00,17.785322
22-03-2011 02:00,14.062031
22-03-2011 03:00,8.8725
22-03-2011 04:00,6.2676105
22-03-2011 05:00,22.559032
22-03-2011 06:00,68.98936
22-03-2011 07:00,221.6954
22-03-2011 08:00,304.54245
22-03-2011 09:00,137.56914
22-03-2011 10:00,50.33464
22-03-2011 11:00,66.798935
22-03-2011 12:00,82.357506
22-03-2011 13:00,83.261604
22-03-2011 14:00,75.41349
22-03-2011 15:00,85.38472
22-03-2011 16:00,203.51454
22-03-2011 17:00,346.2157
22-03-2011 18:00,319.02396
22-03-2011 19:00,236.02577
22-03-2011 20:00,143.05943
22-03-2011 21:00,131.31377
22-03-2011 22:00,99.68878
22-03-2011 23:00,54.30368
23-03-2011 00:00,19.396328
23-03-2011 01:00,10.359892
23-03-2011 02:00,9.053828
23-03-2011 03:00,5.0440364
23-03-2011 05:00,9.563852
23-03-2011 06:00,45.11159
23-03-2011 07:00,171.3175
23-03-2011 08:00,290.32318
23-03-2011 09:00,125.639244
23-03-2011 10:00,74.001495
23-03-2011 11:00,68.61763
23-03-2011 12:00,83.33413
23-03-2011 13:00,61.40432
23-03-2011 14:00,77.25692
23-03-2011 15:00,77.82727
23-03-2011 16:00,166.15462
23-03-2011 17:00,294.2649
23-03-2011 18:00,242.3264
23-03-2011 19:00,128.02898
23-03-2011 20:00,45.415745
23-03-2011 21:00,21.62432
23-03-2011 22:00,61.29226
23-03-2011 23:00,40.431705
24-03-2011 00:00,16.467623
24-03-2011 01:00,13.71087
24-03-2011 02:00,10.319948
24-03-2011 03:00,4.2680984
24-03-2011 04:00,2.5003424
24-03-2011 05:00,18.375978
24-03-2011 06:00,39.457897
24-03-2011 07:00,43.973297
24-03-2011 08:00,148.8772
24-03-2011 09:00,116.27464
24-03-2011 10:00,56.703377
24-03-2011 11:00,74.890396
24-03-2011 12:00,106.528366
24-03-2011 13:00,91.36687
24-03-2011 14:00,79.88606
24-03-2011 15:00,99.1426
24-03-2011 16:00,155.93034
24-03-2011 17:00,272.33618
24-03-2011 18:00,280.40277
24-03-2011 19:00,205.98058
24-03-2011 20:00,136.72362
24-03-2011 21:00,90.901375
24-03-2011 22:00,80.59109
24-03-2011 23:00,50.431927
25-03-2011 00:00,28.817055
25-03-2011 01:00,13.060998
25-03-2011 02:00,9.994924
25-03-2011 03:00,4.0049305
25-03-2011 04:00,3.0900874
25-03-2011 05:00,12.718374
25-03-2011 06:00,42.330162
25-03-2011 07:00,142.88383
25-03-2011 08:00,309.89633
25-03-2011 09:00,106.737656
25-03-2011 10:00,90.50185
25-03-2011 11:00,102.374466
25-03-2011 12:00,105.13767
25-03-2011 13:00,99.6924
25-03-2011 14:00,101.20497
25-03-2011 15:00,110.87839
25-03-2011 16:00,168.03304
25-03-2011 17:00,305.96033
25-03-2011 18:00,281.8316
25-03-2011 19:00,226.24898
25-03-2011 20:00,142.57182
25-03-2011 21:00,135.34303
25-03-2011 22:00,133.18565
25-03-2011 23:00,87.12162
26-03-2011 00:00,63.695656
26-03-2011 01:00,95.51153
26-03-2011 02:00,60.076572
26-03-2011 03:00,42.572453
26-03-2011 04:00,15.100855
26-03-2011 05:00,17.301115
26-03-2011 06:00,8.273094
26-03-2011 07:00,48.93894
26-03-2011 08:00,133.50308
26-03-2011 09:00,113.272736
26-03-2011 10:00,139.21336
26-03-2011 11:00,222.11522
26-03-2011 12:00,302.30334
26-03-2011 13:00,291.1284
26-03-2011 14:00,286.27112
26-03-2011 15:00,304.88275
26-03-2011 16:00,285.78217
26-03-2011 17:00,245.02565
26-03-2011 18:00,247.18652
26-03-2011 19:00,123.42801
26-03-2011 20:00,137.80289
26-03-2011 21:00,117.43938
26-03-2011 22:00,119.668976
26-03-2011 23:00,62.10722
27-03-2011 00:00,72.05415
27-03-2011 01:00,78.22479
27-03-2011 02:00,73.656715
27-03-2011 03:00,48.20051
27-03-2011 04:00,7.775323
27-03-2011 06:00,20.043306
27-03-2011 07:00,20.232285
27-03-2011 08:00,89.772644
27-03-2011 09:00,129.85406
27-03-2011 10:00,191.71745
27-03-2011 11:00,237.69801
27-03-2011 12:00,282.74133
27-03-2011 13:00,280.66772
27-03-2011 14:00,314.85773
27-03-2011 15:00,206.187
27-03-2011 16:00,418.26398
27-03-2011 17:00,245.41148
27-03-2011 18:00,223.32431
27-03-2011 19:00,65.79036
27-03-2011 20:00,125.527695
27-03-2011 21:00,159.64688
27-03-2011 22:00,143.90814
27-03-2011 23:00,68.03187
28-03-2011 00:00,20.880302
28-03-2011 01:00,20.295599
28-03-2011 02:00,7.239608
28-03-2011 03:00,5.654206
28-03-2011 05:00,6.7026806
28-03-2011 06:00,61.485485
28-03-2011 07:00,184.12517
28-03-2011 08:00,334.28564
28-03-2011 09:00,160.11159
28-03-2011 10:00,131.62717
28-03-2011 11:00,121.74964
28-03-2011 12:00,96.776535
28-03-2011 13:00,122.263115
28-03-2011 14:00,112.77425
28-03-2011 15:00,133.12723
28-03-2011 16:00,133.4551
28-03-2011 17:00,303.69962
28-03-2011 18:00,283.52386
28-03-2011 19:00,172.83397
28-03-2011 20:00,152.03947
28-03-2011 21:00,113.19012
28-03-2011 22:00,163.89235
28-03-2011 23:00,90.21715
29-03-2011 00:00,37.76963
29-03-2011 01:00,23.148287
29-03-2011 02:00,7.362241
29-03-2011 03:00,5.468155
29-03-2011 04:00,8.35174
29-03-2011 05:00,8.048244
29-03-2011 06:00,68.72975
29-03-2011 07:00,180.0313
29-03-2011 08:00,349.99524
29-03-2011 09:00,139.43861
29-03-2011 10:00,118.11606
29-03-2011 11:00,104.917816
29-03-2011 12:00,101.821175
29-03-2011 13:00,122.35243
29-03-2011 14:00,98.27577
29-03-2011 15:00,95.39302
29-03-2011 16:00,144.7422
29-03-2011 17:00,306.80652
29-03-2011 18:00,257.71234
29-03-2011 19:00,189.73216
29-03-2011 20:00,172.57689
29-03-2011 21:00,107.70167
29-03-2011 22:00,74.61765
29-03-2011 23:00,49.934937
30-03-2011 00:00,-3.6909344
30-03-2011 01:00,6.158703
30-03-2011 02:00,10.730439
30-03-2011 03:00,11.020973
30-03-2011 04:00,9.942857
30-03-2011 05:00,10.554655
30-03-2011 06:00,74.38815
30-03-2011 07:00,194.79436
30-03-2011 08:00,359.62976
30-03-2011 09:00,135.00948
30-03-2011 10:00,87.87993
30-03-2011 11:00,100.65608
30-03-2011 12:00,97.10416
30-03-2011 13:00,99.22272
30-03-2011 14:00,106.890625
30-03-2011 15:00,75.0625
30-03-2011 16:00,88.42497
30-03-2011 17:00,192.77156
30-03-2011 18:00,212.67635
30-03-2011 19:00,191.6061
30-03-2011 20:00,68.94564
30-03-2011 21:00,97.47215
30-03-2011 22:00,20.186556
30-03-2011 23:00,23.862873
31-03-2011 00:00,17.209705
31-03-2011 01:00,16.176075
31-03-2011 02:00,18.63047
31-03-2011 03:00,7.9817305
31-03-2011 04:00,6.3469896
31-03-2011 05:00,4.8416004
31-03-2011 06:00,91.7233
31-03-2011 07:00,107.92458
31-03-2011 08:00,275.92294
31-03-2011 09:00,46.105637
31-03-2011 10:00,66.84106
31-03-2011 11:00,64.98495
31-03-2011 12:00,68.35396
31-03-2011 13:00,81.867134
31-03-2011 14:00,95.90869
31-03-2011 15:00,74.22597
31-03-2011 16:00,162.08035
31-03-2011 17:00,226.82024
31-03-2011 18:00,181.15935
31-03-2011 19:00,171.16136
31-03-2011 20:00,88.74201
31-03-2011 21:00,95.417175
31-03-2011 22:00,21.969149
31-03-2011 23:00,25.046871
20-04-2011 00:00,31.409126
20-04-2011 01:00,16.708012
20-04-2011 02:00,10.729315
20-04-2011 03:00,5.735711
20-04-2011 04:00,4.7633047
20-04-2011 05:00,22.558664
20-04-2011 06:00,90.73525
20-04-2011 07:00,328.0021
20-04-2011 08:00,677.50415
20-04-2011 09:00,340.88422
20-04-2011 10:00,232.30334
20-04-2011 11:00,244.96179
20-04-2011 12:00,285.32037
20-04-2011 13:00,246.67073
20-04-2011 14:00,232.99193
20-04-2011 15:00,250.33372
20-04-2011 16:00,370.9087
20-04-2011 17:00,679.05
20-04-2011 18:00,676.53143
20-04-2011 19:00,530.84564
20-04-2011 20:00,373.91266
20-04-2011 21:00,265.7388
20-04-2011 22:00,197.96214
20-04-2011 23:00,91.939255
21-04-2011 00:00,27.715187
21-04-2011 01:00,31.276388
21-04-2011 02:00,9.295389
21-04-2011 03:00,5.170647
21-04-2011 04:00,6.4933233
21-04-2011 05:00,23.15932
21-04-2011 06:00,52.85008
21-04-2011 07:00,145.75922
21-04-2011 08:00,251.83318
21-04-2011 09:00,175.20503
21-04-2011 10:00,60.12293
21-04-2011 11:00,72.18092
21-04-2011 12:00,96.504486
21-04-2011 13:00,80.24761
21-04-2011 14:00,79.72554
21-04-2011 15:00,90.62909
21-04-2011 16:00,172.97821
21-04-2011 17:00,349.13922
21-04-2011 18:00,321.8526
21-04-2011 19:00,213.61214
21-04-2011 20:00,183.35515
21-04-2011 21:00,131.22368
21-04-2011 22:00,99.505905
21-04-2011 23:00,58.435825
22-04-2011 00:00,18.303923
22-04-2011 01:00,22.173302
22-04-2011 02:00,12.219773
22-04-2011 03:00,5.1844893
22-04-2011 04:00,5.3255634
22-04-2011 05:00,18.240753
22-04-2011 06:00,47.043316
22-04-2011 07:00,175.97044
22-04-2011 08:00,245.14012
22-04-2011 09:00,75.84009
22-04-2011 10:00,62.40714
22-04-2011 11:00,57.897884
22-04-2011 12:00,68.4773
22-04-2011 13:00,67.45621
22-04-2011 14:00,67.75613
22-04-2011 15:00,67.64677
22-04-2011 16:00,80.173546
22-04-2011 17:00,203.60794
22-04-2011 18:00,202.17323
22-04-2011 19:00,98.309204
22-04-2011 20:00,51.645275
22-04-2011 21:00,56.658634
22-04-2011 22:00,46.095478
22-04-2011 23:00,32.0475
23-04-2011 00:00,61.545376
23-04-2011 01:00,42.97492
23-04-2011 02:00,46.635983
23-04-2011 03:00,23.128166
23-04-2011 04:00,6.297085
23-04-2011 05:00,10.042073
23-04-2011 06:00,6.06155
23-04-2011 07:00,14.23612
23-04-2011 08:00,62.126507
23-04-2011 09:00,57.783592
23-04-2011 10:00,190.06148
23-04-2011 11:00,299.2987
23-04-2011 12:00,313.16754
23-04-2011 13:00,324.909
23-04-2011 14:00,469.4074
23-04-2011 15:00,511.25284
23-04-2011 16:00,569.4112
23-04-2011 17:00,501.30502
23-04-2011 18:00,477.4278
23-04-2011 19:00,366.80762
23-04-2011 20:00,214.96667
23-04-2011 21:00,167.39325
23-04-2011 22:00,153.70126
23-04-2011 23:00,32.282024
24-04-2011 00:00,88.82555
24-04-2011 01:00,92.32039
24-04-2011 02:00,72.74667
24-04-2011 03:00,51.60299
24-04-2011 04:00,14.551103
24-04-2011 05:00,11.13532
24-04-2011 06:00,21.569038
24-04-2011 07:00,244.5771
24-04-2011 08:00,181.07722
24-04-2011 09:00,252.53926
24-04-2011 10:00,476.31927
24-04-2011 11:00,609.9722
24-04-2011 12:00,704.0976
24-04-2011 13:00,729.6206
24-04-2011 14:00,696.57166
24-04-2011 15:00,659.65405
24-04-2011 16:00,693.43
24-04-2011 17:00,633.233
24-04-2011 18:00,572.8755
24-04-2011 19:00,340.10855
24-04-2011 20:00,186.32033
24-04-2011 21:00,155.3861
24-04-2011 22:00,70.08819
24-04-2011 23:00,62.52971
25-04-2011 00:00,22.79194
25-04-2011 01:00,20.676008
25-04-2011 02:00,16.084206
25-04-2011 03:00,9.5622425
25-04-2011 04:00,10.527315
25-04-2011 05:00,26.711384
25-04-2011 06:00,125.532974
25-04-2011 07:00,392.674
